query,case,label
AILA_Q29,C572,0
AILA_Q29,C2472,0
AILA_Q29,C1574,0
AILA_Q29,C365,0
AILA_Q29,C2088,0
AILA_Q29,C1902,0
AILA_Q29,C2094,0
AILA_Q29,C2078,0
AILA_Q29,C2630,0
AILA_Q29,C332,0
AILA_Q29,C53,0
AILA_Q29,C2057,0
AILA_Q29,C1110,0
AILA_Q29,C2072,0
AILA_Q29,C359,0
AILA_Q29,C2534,0
AILA_Q29,C109,0
AILA_Q29,C1439,0
AILA_Q29,C2617,0
AILA_Q29,C960,0
AILA_Q29,C2266,0
AILA_Q29,C1036,0
AILA_Q29,C765,0
AILA_Q29,C1612,0
AILA_Q29,C529,0
AILA_Q29,C1486,0
AILA_Q29,C1580,0
AILA_Q29,C52,0
AILA_Q29,C2874,0
AILA_Q29,C437,0
AILA_Q29,C2177,0
AILA_Q29,C219,0
AILA_Q29,C2038,0
AILA_Q29,C708,0
AILA_Q29,C1652,0
AILA_Q29,C1255,0
AILA_Q29,C1130,0
AILA_Q29,C862,0
AILA_Q29,C1716,0
AILA_Q29,C565,0
AILA_Q29,C1857,0
AILA_Q29,C2456,0
AILA_Q29,C2729,0
AILA_Q29,C2646,0
AILA_Q29,C448,0
AILA_Q29,C207,0
AILA_Q29,C2541,0
AILA_Q29,C2446,0
AILA_Q29,C503,0
AILA_Q29,C548,0
AILA_Q29,C299,0
AILA_Q29,C1504,0
AILA_Q29,C1627,0
AILA_Q29,C1360,0
AILA_Q29,C2898,0
AILA_Q29,C2613,0
AILA_Q29,C2340,0
AILA_Q29,C2465,0
AILA_Q29,C2491,0
AILA_Q29,C1521,0
AILA_Q29,C2671,0
AILA_Q29,C2657,0
AILA_Q29,C1743,0
AILA_Q29,C2317,0
AILA_Q29,C2346,0
AILA_Q29,C1365,0
AILA_Q29,C956,0
AILA_Q29,C663,0
AILA_Q29,C1705,0
AILA_Q29,C2095,0
AILA_Q29,C513,0
AILA_Q29,C2887,0
AILA_Q29,C2702,0
AILA_Q29,C1176,0
AILA_Q29,C749,0
AILA_Q29,C100,1
AILA_Q29,C407,0
AILA_Q29,C877,0
AILA_Q29,C935,0
AILA_Q29,C2434,0
AILA_Q29,C464,0
AILA_Q29,C1871,0
AILA_Q29,C678,0
AILA_Q29,C2812,0
AILA_Q29,C2763,0
AILA_Q29,C99,0
AILA_Q29,C2203,0
AILA_Q29,C2778,0
AILA_Q29,C1673,0
AILA_Q29,C2587,0
AILA_Q29,C1265,0
AILA_Q29,C2188,0
AILA_Q29,C1000,0
AILA_Q29,C2142,0
AILA_Q29,C34,1
AILA_Q29,C2736,0
AILA_Q29,C231,0
AILA_Q29,C1204,0
AILA_Q29,C1080,0
AILA_Q29,C2881,0
AILA_Q29,C2150,0
AILA_Q29,C744,0
AILA_Q29,C37,0
AILA_Q29,C1346,0
AILA_Q29,C2647,0
AILA_Q29,C959,0
AILA_Q29,C840,0
AILA_Q29,C484,0
AILA_Q29,C2677,0
AILA_Q29,C490,0
AILA_Q29,C2408,0
AILA_Q29,C830,0
AILA_Q29,C1476,0
AILA_Q29,C2357,0
AILA_Q29,C2584,0
AILA_Q29,C1861,0
AILA_Q29,C928,0
AILA_Q29,C2187,0
AILA_Q29,C2311,0
AILA_Q29,C2792,0
AILA_Q29,C1186,0
AILA_Q29,C1878,0
AILA_Q29,C2389,0
AILA_Q29,C547,0
AILA_Q29,C2659,0
AILA_Q29,C2368,0
AILA_Q29,C1221,0
AILA_Q29,C2797,0
AILA_Q29,C1480,0
AILA_Q29,C2319,0
AILA_Q29,C1845,0
AILA_Q29,C1789,0
AILA_Q29,C1805,0
AILA_Q29,C2850,0
AILA_Q29,C2133,0
AILA_Q29,C2082,0
AILA_Q29,C1913,0
AILA_Q29,C1248,0
AILA_Q29,C392,0
AILA_Q29,C371,0
AILA_Q29,C1347,0
AILA_Q29,C1003,0
AILA_Q29,C1073,0
AILA_Q29,C1274,0
AILA_Q29,C1766,0
AILA_Q29,C1225,0
AILA_Q29,C656,0
AILA_Q29,C1141,0
AILA_Q29,C1356,0
AILA_Q29,C2704,0
AILA_Q29,C683,0
AILA_Q29,C574,0
AILA_Q29,C774,0
AILA_Q29,C1534,0
AILA_Q29,C717,0
AILA_Q29,C654,0
AILA_Q29,C1559,0
AILA_Q29,C829,0
AILA_Q29,C1969,0
AILA_Q29,C728,0
AILA_Q29,C1918,0
AILA_Q29,C1892,0
AILA_Q29,C186,0
AILA_Q29,C259,0
AILA_Q29,C1399,0
AILA_Q29,C1778,0
AILA_Q29,C1172,0
AILA_Q29,C2860,0
AILA_Q29,C2890,0
AILA_Q29,C1750,0
AILA_Q29,C2070,0
AILA_Q29,C2694,0
AILA_Q29,C2885,0
AILA_Q29,C1185,0
AILA_Q29,C780,0
AILA_Q29,C979,0
AILA_Q29,C2889,0
AILA_Q29,C1814,0
AILA_Q29,C971,0
AILA_Q29,C2603,0
AILA_Q29,C1899,0
AILA_Q29,C2091,0
AILA_Q29,C1105,0
AILA_Q29,C2073,0
AILA_Q29,C1715,0
AILA_Q29,C1660,0
AILA_Q29,C257,0
AILA_Q29,C1099,0
AILA_Q29,C715,0
AILA_Q29,C1568,0
AILA_Q29,C2494,0
AILA_Q29,C2859,0
AILA_Q29,C309,0
AILA_Q29,C861,0
AILA_Q29,C2680,0
AILA_Q29,C2106,0
AILA_Q29,C2742,0
AILA_Q29,C640,0
AILA_Q29,C2424,0
AILA_Q29,C2696,0
AILA_Q29,C755,0
AILA_Q29,C1386,0
AILA_Q29,C1122,0
AILA_Q29,C1075,0
AILA_Q29,C118,0
AILA_Q29,C2557,0
AILA_Q29,C2725,0
AILA_Q29,C343,0
AILA_Q29,C2771,0
AILA_Q29,C2875,0
AILA_Q29,C2505,0
AILA_Q29,C520,0
AILA_Q29,C205,0
AILA_Q29,C998,0
AILA_Q29,C1754,0
AILA_Q29,C946,0
AILA_Q29,C917,0
AILA_Q29,C114,0
AILA_Q29,C304,0
AILA_Q29,C2079,0
AILA_Q29,C1018,0
AILA_Q29,C2550,0
AILA_Q29,C1037,0
AILA_Q29,C2045,0
AILA_Q29,C2543,0
AILA_Q29,C927,0
AILA_Q29,C2569,0
AILA_Q29,C2223,0
AILA_Q29,C2310,0
AILA_Q29,C2578,0
AILA_Q29,C203,0
AILA_Q29,C1556,0
AILA_Q29,C2661,0
AILA_Q29,C2466,0
AILA_Q29,C2602,0
AILA_Q29,C841,0
AILA_Q29,C630,0
AILA_Q29,C2270,0
AILA_Q29,C1769,0
AILA_Q29,C819,0
AILA_Q29,C2685,0
AILA_Q29,C918,0
AILA_Q29,C386,0
AILA_Q29,C2432,0
AILA_Q29,C2573,0
AILA_Q29,C1123,0
AILA_Q29,C1735,0
AILA_Q29,C710,0
AILA_Q29,C1005,0
AILA_Q29,C2392,0
AILA_Q29,C854,0
AILA_Q29,C814,0
AILA_Q29,C1621,0
AILA_Q29,C1203,0
AILA_Q29,C1499,0
AILA_Q29,C1306,0
AILA_Q29,C1288,0
AILA_Q29,C1029,0
AILA_Q29,C1046,0
AILA_Q29,C1245,0
AILA_Q29,C2473,0
AILA_Q29,C1783,0
AILA_Q29,C225,0
AILA_Q29,C2164,0
AILA_Q29,C1209,0
AILA_Q29,C2506,0
AILA_Q29,C1168,0
AILA_Q29,C2462,0
AILA_Q29,C871,0
AILA_Q29,C393,0
AILA_Q29,C985,0
AILA_Q29,C429,0
AILA_Q29,C2376,0
AILA_Q29,C2527,0
AILA_Q29,C1405,0
AILA_Q29,C802,0
AILA_Q29,C201,0
AILA_Q29,C879,0
AILA_Q29,C20,0
AILA_Q29,C216,0
AILA_Q29,C790,0
AILA_Q29,C1771,0
AILA_Q29,C1472,0
AILA_Q29,C2329,0
AILA_Q29,C2378,0
AILA_Q29,C515,0
AILA_Q29,C1808,0
AILA_Q29,C1764,0
AILA_Q29,C2748,0
AILA_Q29,C1973,0
AILA_Q29,C697,0
AILA_Q29,C431,0
AILA_Q29,C2278,0
AILA_Q29,C476,0
AILA_Q29,C116,0
AILA_Q29,C384,0
AILA_Q29,C1699,0
AILA_Q29,C1071,0
AILA_Q29,C1100,0
AILA_Q29,C906,0
AILA_Q29,C815,0
AILA_Q29,C748,0
AILA_Q29,C2460,0
AILA_Q29,C2823,0
AILA_Q29,C1002,0
AILA_Q29,C912,0
AILA_Q29,C2828,0
AILA_Q29,C178,0
AILA_Q29,C2477,0
AILA_Q29,C2714,0
AILA_Q29,C1544,0
AILA_Q29,C3,0
AILA_Q29,C1508,0
AILA_Q29,C2249,0
AILA_Q29,C2559,0
AILA_Q29,C172,0
AILA_Q29,C2575,0
AILA_Q29,C2836,0
AILA_Q29,C592,0
AILA_Q29,C2320,0
AILA_Q29,C743,0
AILA_Q29,C892,0
AILA_Q29,C1490,0
AILA_Q29,C2287,0
AILA_Q29,C2114,0
AILA_Q29,C211,0
AILA_Q29,C2379,0
AILA_Q29,C2845,0
AILA_Q29,C2707,0
AILA_Q29,C1375,0
AILA_Q29,C486,0
AILA_Q29,C1009,0
AILA_Q29,C2499,0
AILA_Q29,C2459,0
AILA_Q29,C2118,0
AILA_Q29,C648,0
AILA_Q29,C2391,0
AILA_Q29,C151,0
AILA_Q29,C1719,0
AILA_Q29,C931,0
AILA_Q29,C150,0
AILA_Q29,C1136,0
AILA_Q29,C14,0
AILA_Q29,C2670,0
AILA_Q29,C601,0
AILA_Q29,C933,0
AILA_Q29,C1553,0
AILA_Q29,C2732,0
AILA_Q29,C1124,0
AILA_Q29,C228,0
AILA_Q29,C271,0
AILA_Q29,C2387,0
AILA_Q29,C910,0
AILA_Q29,C1977,0
AILA_Q29,C182,0
AILA_Q29,C1677,0
AILA_Q29,C1821,0
AILA_Q29,C941,0
AILA_Q29,C146,0
AILA_Q29,C813,0
AILA_Q29,C1126,0
AILA_Q29,C2838,0
AILA_Q29,C534,0
AILA_Q29,C2777,0
AILA_Q29,C1838,0
AILA_Q29,C951,0
AILA_Q29,C1489,0
AILA_Q29,C2803,0
AILA_Q29,C872,0
AILA_Q29,C511,0
AILA_Q29,C2775,0
AILA_Q29,C992,0
AILA_Q29,C810,0
AILA_Q29,C2896,0
AILA_Q29,C1636,0
AILA_Q29,C1849,0
AILA_Q29,C2786,0
AILA_Q29,C2060,0
AILA_Q29,C140,1
AILA_Q29,C264,0
AILA_Q29,C489,0
AILA_Q29,C2759,0
AILA_Q29,C2899,0
AILA_Q29,C1779,0
AILA_Q29,C1644,0
AILA_Q29,C473,0
AILA_Q29,C1373,0
AILA_Q29,C1466,0
AILA_Q29,C2629,0
AILA_Q29,C143,0
AILA_Q29,C625,0
AILA_Q29,C1831,0
AILA_Q29,C785,0
AILA_Q29,C354,0
AILA_Q29,C2675,0
AILA_Q29,C788,0
AILA_Q29,C1813,0
AILA_Q29,C1577,0
AILA_Q29,C327,0
AILA_Q29,C2832,0
AILA_Q29,C1402,0
AILA_Q29,C1254,0
AILA_Q29,C1058,0
AILA_Q29,C577,0
AILA_Q29,C2873,0
AILA_Q29,C649,0
AILA_Q29,C479,0
AILA_Q29,C2820,0
AILA_Q29,C1403,0
AILA_Q29,C1687,0
AILA_Q29,C662,0
AILA_Q29,C1409,0
AILA_Q29,C541,0
AILA_Q29,C2480,0
AILA_Q29,C1777,0
AILA_Q29,C1836,0
AILA_Q29,C1160,0
AILA_Q29,C1025,0
AILA_Q29,C1555,0
AILA_Q29,C370,0
AILA_Q29,C2811,0
AILA_Q29,C2236,0
AILA_Q29,C2328,0
AILA_Q29,C1661,0
AILA_Q29,C754,0
AILA_Q29,C2412,0
AILA_Q29,C2245,0
AILA_Q29,C2371,0
AILA_Q29,C1206,0
AILA_Q29,C2285,0
AILA_Q29,C27,0
AILA_Q29,C361,0
AILA_Q29,C1,0
AILA_Q29,C135,0
AILA_Q29,C2598,0
AILA_Q29,C446,0
AILA_Q29,C2372,0
AILA_Q29,C1079,0
AILA_Q29,C1906,0
AILA_Q29,C338,0
AILA_Q29,C736,0
AILA_Q29,C882,0
AILA_Q29,C275,0
AILA_Q29,C1301,0
AILA_Q29,C812,0
AILA_Q29,C729,0
AILA_Q29,C2865,0
AILA_Q29,C720,0
AILA_Q29,C1119,0
AILA_Q29,C2110,0
AILA_Q29,C341,0
AILA_Q29,C2086,0
AILA_Q29,C1531,0
AILA_Q29,C2420,0
AILA_Q29,C1538,0
AILA_Q29,C1034,0
AILA_Q29,C1731,0
AILA_Q29,C276,0
AILA_Q29,C1316,0
AILA_Q29,C1726,0
AILA_Q29,C2684,0
AILA_Q29,C1307,0
AILA_Q29,C2146,0
AILA_Q29,C2689,0
AILA_Q29,C1164,0
AILA_Q29,C377,0
AILA_Q29,C773,0
AILA_Q29,C576,0
AILA_Q29,C613,0
AILA_Q29,C2531,0
AILA_Q29,C1806,0
AILA_Q29,C106,0
AILA_Q29,C2592,0
AILA_Q29,C2539,0
AILA_Q29,C2471,0
AILA_Q29,C72,0
AILA_Q29,C1748,0
AILA_Q29,C599,0
AILA_Q29,C1755,0
AILA_Q29,C1658,0
AILA_Q29,C1429,0
AILA_Q29,C2404,0
AILA_Q29,C160,0
AILA_Q29,C360,0
AILA_Q29,C907,0
AILA_Q29,C2388,0
AILA_Q29,C308,0
AILA_Q29,C1026,0
AILA_Q29,C1664,0
AILA_Q29,C241,0
AILA_Q29,C1625,0
AILA_Q29,C1749,0
AILA_Q29,C747,0
AILA_Q29,C1793,0
AILA_Q29,C1190,0
AILA_Q29,C999,0
AILA_Q29,C622,0
AILA_Q29,C340,0
AILA_Q29,C808,0
AILA_Q29,C1797,0
AILA_Q29,C2542,0
AILA_Q29,C1988,0
AILA_Q29,C1697,0
AILA_Q29,C2323,0
AILA_Q29,C709,0
AILA_Q29,C1858,0
AILA_Q29,C25,0
AILA_Q29,C2609,0
AILA_Q29,C2029,0
AILA_Q29,C1308,0
AILA_Q29,C568,0
AILA_Q29,C342,0
AILA_Q29,C2764,0
AILA_Q29,C2116,0
AILA_Q29,C1843,0
AILA_Q29,C2437,0
AILA_Q29,C463,0
AILA_Q29,C1098,0
AILA_Q29,C4,1
AILA_Q29,C2788,0
AILA_Q29,C2362,0
AILA_Q29,C2054,0
AILA_Q29,C2254,0
AILA_Q29,C9,0
AILA_Q29,C857,0
AILA_Q29,C155,0
AILA_Q29,C372,0
AILA_Q29,C2615,0
AILA_Q29,C2607,0
AILA_Q29,C899,0
AILA_Q29,C878,0
AILA_Q29,C702,0
AILA_Q29,C2022,0
AILA_Q29,C39,1
AILA_Q29,C930,0
AILA_Q29,C1676,0
AILA_Q29,C1948,0
AILA_Q29,C1655,0
AILA_Q29,C2421,0
AILA_Q29,C108,0
AILA_Q29,C886,0
AILA_Q29,C1565,0
AILA_Q29,C440,0
AILA_Q29,C1023,0
AILA_Q29,C2429,0
AILA_Q29,C2834,0
AILA_Q29,C2352,0
AILA_Q29,C1693,0
AILA_Q29,C2180,0
AILA_Q29,C2271,0
AILA_Q29,C1325,0
AILA_Q29,C603,0
AILA_Q29,C1473,0
AILA_Q29,C2140,0
AILA_Q29,C1561,0
AILA_Q29,C1339,0
AILA_Q29,C328,0
AILA_Q29,C1102,0
AILA_Q29,C428,0
AILA_Q29,C1081,0
AILA_Q29,C1479,0
AILA_Q29,C2866,0
AILA_Q29,C1495,0
AILA_Q29,C40,0
AILA_Q29,C835,0
AILA_Q29,C1424,0
AILA_Q29,C355,0
AILA_Q29,C2518,0
AILA_Q29,C504,0
AILA_Q29,C1053,0
AILA_Q29,C2397,0
AILA_Q29,C1283,0
AILA_Q29,C1815,0
AILA_Q29,C681,0
AILA_Q29,C2774,0
AILA_Q29,C2493,0
AILA_Q29,C863,0
AILA_Q29,C1391,0
AILA_Q29,C2765,0
AILA_Q29,C1809,0
AILA_Q29,C955,0
AILA_Q29,C227,0
AILA_Q29,C1282,0
AILA_Q29,C286,0
AILA_Q29,C2307,0
AILA_Q29,C837,0
AILA_Q29,C1427,0
AILA_Q29,C2458,0
AILA_Q29,C1170,0
AILA_Q29,C199,0
AILA_Q29,C252,0
AILA_Q29,C2232,0
AILA_Q29,C408,0
AILA_Q29,C82,0
AILA_Q29,C456,0
AILA_Q29,C2229,0
AILA_Q29,C2476,0
AILA_Q29,C2754,0
AILA_Q29,C1985,0
AILA_Q29,C2230,0
AILA_Q29,C826,0
AILA_Q29,C1217,0
AILA_Q29,C1051,0
AILA_Q29,C2801,0
AILA_Q29,C795,0
AILA_Q29,C263,0
AILA_Q29,C1312,0
AILA_Q29,C1418,0
AILA_Q29,C175,0
AILA_Q29,C525,0
AILA_Q29,C1345,0
AILA_Q29,C1696,0
AILA_Q29,C579,0
AILA_Q29,C809,0
AILA_Q29,C269,0
AILA_Q29,C1862,0
AILA_Q29,C816,0
AILA_Q29,C406,0
AILA_Q29,C1522,0
AILA_Q29,C776,0
AILA_Q29,C1876,0
AILA_Q29,C2393,0
AILA_Q29,C2415,0
AILA_Q29,C1426,0
AILA_Q29,C2568,0
AILA_Q29,C1414,0
AILA_Q29,C805,0
AILA_Q29,C1451,0
AILA_Q29,C2040,0
AILA_Q29,C1214,0
AILA_Q29,C2741,0
AILA_Q29,C2478,0
AILA_Q29,C1108,0
AILA_Q29,C647,0
AILA_Q29,C381,0
AILA_Q29,C128,0
AILA_Q29,C1093,0
AILA_Q29,C2052,0
AILA_Q29,C1014,0
AILA_Q29,C2035,0
AILA_Q29,C222,0
AILA_Q29,C531,0
AILA_Q29,C2365,0
AILA_Q29,C1776,0
AILA_Q29,C2669,0
AILA_Q29,C1487,0
AILA_Q29,C1475,0
AILA_Q29,C1645,0
AILA_Q29,C1200,0
AILA_Q29,C685,0
AILA_Q29,C2490,0
AILA_Q29,C1709,0
AILA_Q29,C2576,0
AILA_Q29,C726,0
AILA_Q29,C2355,0
AILA_Q29,C1336,0
AILA_Q29,C827,0
AILA_Q29,C1435,0
AILA_Q29,C30,0
AILA_Q29,C2112,0
AILA_Q29,C596,0
AILA_Q29,C1415,0
AILA_Q29,C1438,0
AILA_Q29,C1474,0
AILA_Q29,C1404,0
AILA_Q29,C1795,0
AILA_Q29,C91,0
AILA_Q29,C1941,0
AILA_Q29,C2627,0
AILA_Q29,C539,0
AILA_Q29,C1196,0
AILA_Q29,C246,0
AILA_Q29,C1060,0
AILA_Q29,C1477,0
AILA_Q29,C1350,0
AILA_Q29,C54,0
AILA_Q29,C502,0
AILA_Q29,C2218,0
AILA_Q29,C2790,0
AILA_Q29,C1674,0
AILA_Q29,C2686,0
AILA_Q29,C1543,0
AILA_Q29,C270,0
AILA_Q29,C1958,0
AILA_Q29,C2591,0
AILA_Q29,C1638,0
AILA_Q29,C2364,0
AILA_Q29,C196,0
AILA_Q29,C2882,0
AILA_Q29,C2536,0
AILA_Q29,C2282,0
AILA_Q29,C1376,0
AILA_Q29,C2176,0
AILA_Q29,C896,0
AILA_Q29,C1406,0
AILA_Q29,C2096,0
AILA_Q29,C794,0
AILA_Q29,C925,0
AILA_Q29,C2288,0
AILA_Q29,C1227,0
AILA_Q29,C598,0
AILA_Q29,C424,0
AILA_Q29,C2483,0
AILA_Q29,C2233,0
AILA_Q29,C1680,0
AILA_Q29,C2281,0
AILA_Q29,C2309,0
AILA_Q29,C901,0
AILA_Q29,C2475,0
AILA_Q29,C87,0
AILA_Q29,C2034,0
AILA_Q29,C1803,0
AILA_Q29,C2639,0
AILA_Q29,C2143,0
AILA_Q29,C919,0
AILA_Q29,C2716,0
AILA_Q29,C1064,0
AILA_Q29,C1436,0
AILA_Q29,C1069,0
AILA_Q29,C336,0
AILA_Q29,C212,0
AILA_Q29,C2427,0
AILA_Q29,C1914,0
AILA_Q29,C493,0
AILA_Q29,C758,0
AILA_Q29,C1757,0
AILA_Q29,C1579,0
AILA_Q29,C2474,0
AILA_Q29,C404,0
AILA_Q29,C2717,0
AILA_Q29,C691,0
AILA_Q29,C1155,0
AILA_Q29,C2524,0
AILA_Q29,C1366,0
AILA_Q29,C1939,0
AILA_Q29,C2435,0
AILA_Q29,C333,0
AILA_Q29,C2442,0
AILA_Q29,C1734,0
AILA_Q29,C1965,0
AILA_Q29,C1378,0
AILA_Q29,C980,0
AILA_Q29,C1488,0
AILA_Q29,C1850,0
AILA_Q29,C2403,0
AILA_Q29,C2341,0
AILA_Q29,C1575,0
AILA_Q29,C1566,0
AILA_Q29,C964,0
AILA_Q29,C666,0
AILA_Q29,C940,0
AILA_Q29,C1143,0
AILA_Q29,C466,0
AILA_Q29,C1919,0
AILA_Q29,C2174,0
AILA_Q29,C79,0
AILA_Q29,C1703,0
AILA_Q29,C1296,0
AILA_Q29,C41,0
AILA_Q29,C1599,0
AILA_Q29,C1516,0
AILA_Q29,C2523,0
AILA_Q29,C2904,0
AILA_Q29,C783,0
AILA_Q29,C92,0
AILA_Q29,C1125,0
AILA_Q29,C2065,0
AILA_Q29,C1519,0
AILA_Q29,C2905,0
AILA_Q29,C1303,0
AILA_Q29,C192,0
AILA_Q29,C77,0
AILA_Q29,C916,0
AILA_Q29,C80,0
AILA_Q29,C2600,0
AILA_Q29,C2683,0
AILA_Q29,C2337,0
AILA_Q29,C1287,0
AILA_Q29,C2486,0
AILA_Q29,C2687,0
AILA_Q29,C1897,0
AILA_Q29,C1234,0
AILA_Q29,C461,0
AILA_Q29,C459,0
AILA_Q29,C1063,0
AILA_Q29,C1896,0
AILA_Q29,C1572,0
AILA_Q29,C763,0
AILA_Q29,C2211,0
AILA_Q29,C320,0
AILA_Q29,C2360,0
AILA_Q29,C1057,0
AILA_Q29,C1310,0
AILA_Q29,C1786,0
AILA_Q29,C682,0
AILA_Q29,C551,0
AILA_Q29,C1444,0
AILA_Q29,C2126,0
AILA_Q29,C1542,0
AILA_Q29,C383,0
AILA_Q29,C398,0
AILA_Q29,C784,0
AILA_Q29,C2279,0
AILA_Q29,C665,0
AILA_Q29,C1159,0
AILA_Q29,C1383,0
AILA_Q29,C402,0
AILA_Q29,C2867,0
AILA_Q29,C508,0
AILA_Q29,C782,0
AILA_Q29,C1665,0
AILA_Q29,C1943,0
AILA_Q29,C1228,0
AILA_Q29,C385,0
AILA_Q29,C1727,0
AILA_Q29,C989,0
AILA_Q29,C356,0
AILA_Q29,C1596,0
AILA_Q29,C1889,0
AILA_Q29,C132,0
AILA_Q29,C1242,0
AILA_Q29,C2345,0
AILA_Q29,C842,0
AILA_Q29,C2256,0
AILA_Q29,C1492,0
AILA_Q29,C527,0
AILA_Q29,C481,0
AILA_Q29,C2453,0
AILA_Q29,C1338,0
AILA_Q29,C1983,0
AILA_Q29,C1886,0
AILA_Q29,C2386,0
AILA_Q29,C2104,0
AILA_Q29,C2335,0
AILA_Q29,C2418,0
AILA_Q29,C245,0
AILA_Q29,C438,0
AILA_Q29,C2002,0
AILA_Q29,C2296,0
AILA_Q29,C1180,0
AILA_Q29,C2837,0
AILA_Q29,C2410,0
AILA_Q29,C2773,0
AILA_Q29,C1238,0
AILA_Q29,C1138,0
AILA_Q29,C1215,0
AILA_Q29,C1233,0
AILA_Q29,C2430,0
AILA_Q29,C546,0
AILA_Q29,C1630,0
AILA_Q29,C210,0
AILA_Q29,C1647,0
AILA_Q29,C1131,0
AILA_Q29,C1865,0
AILA_Q29,C2520,0
AILA_Q29,C188,0
AILA_Q29,C2470,0
AILA_Q29,C2563,0
AILA_Q29,C238,0
AILA_Q29,C2852,0
AILA_Q29,C2251,0
AILA_Q29,C1322,0
AILA_Q29,C2221,0
AILA_Q29,C1320,0
AILA_Q29,C2201,0
AILA_Q29,C655,0
AILA_Q29,C2394,0
AILA_Q29,C1578,0
AILA_Q29,C2791,0
AILA_Q29,C317,0
AILA_Q29,C2485,0
AILA_Q29,C1149,0
AILA_Q29,C1491,0
AILA_Q29,C1799,0
AILA_Q29,C36,0
AILA_Q29,C1681,0
AILA_Q29,C217,0
AILA_Q29,C1513,0
AILA_Q29,C2497,0
AILA_Q29,C952,0
AILA_Q29,C1853,0
AILA_Q29,C1379,0
AILA_Q29,C315,0
AILA_Q29,C2273,0
AILA_Q29,C2259,0
AILA_Q29,C2571,0
AILA_Q29,C1396,0
AILA_Q29,C586,0
AILA_Q29,C2733,0
AILA_Q29,C2624,0
AILA_Q29,C2303,0
AILA_Q29,C2767,0
AILA_Q29,C874,0
AILA_Q29,C1286,0
AILA_Q29,C2558,0
AILA_Q29,C1874,0
AILA_Q29,C433,0
AILA_Q29,C58,0
AILA_Q29,C2120,0
AILA_Q29,C2145,0
AILA_Q29,C1737,0
AILA_Q29,C2469,0
AILA_Q29,C419,0
AILA_Q29,C1524,0
AILA_Q29,C483,0
AILA_Q29,C2830,0
AILA_Q29,C689,0
AILA_Q29,C1925,0
AILA_Q29,C2351,0
AILA_Q29,C606,0
AILA_Q29,C2359,0
AILA_Q29,C1986,0
AILA_Q29,C636,0
AILA_Q29,C966,0
AILA_Q29,C1584,0
AILA_Q29,C1292,0
AILA_Q29,C387,0
AILA_Q29,C2068,0
AILA_Q29,C1133,0
AILA_Q29,C1540,0
AILA_Q29,C1606,0
AILA_Q29,C2545,0
AILA_Q29,C2098,0
AILA_Q29,C831,0
AILA_Q29,C645,0
AILA_Q29,C2770,0
AILA_Q29,C770,0
AILA_Q29,C1980,0
AILA_Q29,C2438,0
AILA_Q29,C677,0
AILA_Q29,C2014,0
AILA_Q29,C293,0
AILA_Q29,C1440,0
AILA_Q29,C2457,0
AILA_Q29,C322,0
AILA_Q29,C2138,0
AILA_Q29,C348,0
AILA_Q29,C366,0
AILA_Q29,C1184,0
AILA_Q29,C123,0
AILA_Q29,C501,0
AILA_Q29,C2841,0
AILA_Q29,C2891,0
AILA_Q29,C1049,0
AILA_Q29,C364,0
AILA_Q29,C2186,0
AILA_Q29,C2676,0
AILA_Q29,C920,0
AILA_Q29,C1725,0
AILA_Q29,C2206,0
AILA_Q29,C2556,0
AILA_Q29,C2008,0
AILA_Q29,C2032,0
AILA_Q29,C2660,0
AILA_Q29,C2636,0
AILA_Q29,C1811,0
AILA_Q29,C465,0
AILA_Q29,C1199,0
AILA_Q29,C969,0
AILA_Q29,C2100,0
AILA_Q29,C2782,0
AILA_Q29,C1997,0
AILA_Q29,C326,0
AILA_Q30,C1441,0
AILA_Q30,C2573,0
AILA_Q30,C59,0
AILA_Q30,C2185,0
AILA_Q30,C2882,0
AILA_Q30,C2389,0
AILA_Q30,C378,0
AILA_Q30,C1189,0
AILA_Q30,C2145,0
AILA_Q30,C256,0
AILA_Q30,C487,0
AILA_Q30,C2679,0
AILA_Q30,C1380,0
AILA_Q30,C440,0
AILA_Q30,C2422,0
AILA_Q30,C2841,0
AILA_Q30,C357,0
AILA_Q30,C2063,0
AILA_Q30,C101,0
AILA_Q30,C526,0
AILA_Q30,C906,0
AILA_Q30,C1280,0
AILA_Q30,C577,0
AILA_Q30,C92,0
AILA_Q30,C715,0
AILA_Q30,C742,0
AILA_Q30,C2125,0
AILA_Q30,C930,0
AILA_Q30,C1136,0
AILA_Q30,C1606,0
AILA_Q30,C785,0
AILA_Q30,C219,0
AILA_Q30,C2234,0
AILA_Q30,C1262,0
AILA_Q30,C2291,0
AILA_Q30,C1794,0
AILA_Q30,C2906,0
AILA_Q30,C2394,0
AILA_Q30,C556,0
AILA_Q30,C2313,0
AILA_Q30,C876,0
AILA_Q30,C2888,0
AILA_Q30,C10,0
AILA_Q30,C775,0
AILA_Q30,C949,0
AILA_Q30,C2465,0
AILA_Q30,C2549,0
AILA_Q30,C576,0
AILA_Q30,C1714,0
AILA_Q30,C2618,0
AILA_Q30,C2651,0
AILA_Q30,C1156,0
AILA_Q30,C1911,0
AILA_Q30,C2706,0
AILA_Q30,C1453,0
AILA_Q30,C1296,0
AILA_Q30,C1591,0
AILA_Q30,C201,0
AILA_Q30,C2017,0
AILA_Q30,C2643,0
AILA_Q30,C236,0
